id,subject,subjectinfo_id,regulatory_focus,age,age_interval,gender,income,platform_preference,visit_frequency,visit_mean,app_expense,previous_experience,involvement,directlyPurchase,combine_choice,purchase,review,detail,review_num,detail_num,apporder,appname,combine,combine_num,combine_HighJ,combine_HighU,combine_LowJ,combine_LowU,prevenU,prevenJ,promoU,promoJ,Jshape,Ushape,numRating,totalrating,averagerating,clickorder,choiceset,perceived_rf,success_induced
876,218,230,0,31,31~35,1,4,1,3,1,4,6,1,0,2,0,0,0,0,0,4,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,30,3.6,,39,0,yes
873,218,230,0,31,31~35,1,4,1,3,1,4,6,1,0,2,0,1,1,1,1,1,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2991,3.4,rd,39,0,yes
877,219,231,1,25,21~25,1,6,1,3,1,2,2,0,0,2,0,0,0,0,0,1,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,30,4.3,,80,1,yes
878,219,231,1,25,21~25,1,6,1,3,1,2,2,0,0,2,1,1,1,1,1,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1036,4.5,drp,80,1,yes
879,219,231,1,25,21~25,1,6,1,3,1,2,2,0,0,2,0,0,0,0,0,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,36,3.3,,80,1,yes
880,219,231,1,25,21~25,1,6,1,3,1,2,2,0,0,2,0,1,0,1,0,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4317,3.3,r,80,1,yes
881,220,232,0,22,21~25,1,1,1,3,1,1,5,1,0,2,0,0,0,0,0,1,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,27,4.1,,99,0,yes
884,220,232,0,22,21~25,1,1,1,3,1,1,5,1,0,2,1,0,1,0,1,4,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3622,4.4,dp,99,0,yes
883,220,232,0,22,21~25,1,1,1,3,1,1,5,1,0,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,36,3.4,,99,0,yes
882,220,232,0,22,21~25,1,1,1,3,1,1,5,1,0,2,0,0,1,0,1,2,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2544,3.3,d,99,0,yes
888,221,233,0,36,36~40,0,2,0,2,0,3,5,0,0,2,0,1,1,1,1,4,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,40,4.2,dr,57,0,yes
887,221,233,0,36,36~40,0,2,0,2,0,3,5,0,0,2,1,1,1,1,1,3,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1803,4.3,drp,57,0,yes
886,221,233,0,36,36~40,0,2,0,2,0,3,5,0,0,2,0,0,0,0,0,2,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,39,3.4,,57,0,yes
885,221,233,0,36,36~40,0,2,0,2,0,3,5,0,0,2,0,0,0,0,0,1,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4186,3.4,,57,0,yes
892,222,234,0,41,41~45,0,3,1,3,1,2,5,0,0,1,1,1,1,1,1,4,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,29,4.1,drp,55,0,yes
891,222,234,0,41,41~45,0,3,1,3,1,2,5,0,0,1,0,0,0,0,0,3,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2302,4.2,,55,0,yes
890,222,234,0,41,41~45,0,3,1,3,1,2,5,0,0,1,0,0,0,0,0,2,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,23,3.4,,55,0,yes
889,222,234,0,41,41~45,0,3,1,3,1,2,5,0,0,1,0,0,0,0,0,1,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3785,3.3,,55,0,yes
895,223,235,1,28,26~30,1,6,0,3,1,1,6,1,0,2,0,0,1,0,1,3,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,45,4.4,d,72,1,yes
896,223,235,1,28,26~30,1,6,0,3,1,1,6,1,0,2,1,1,1,1,1,4,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1170,4.1,drp,72,1,yes
894,223,235,1,28,26~30,1,6,0,3,1,1,6,1,0,2,0,0,1,0,1,2,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,28,3.3,d,72,1,yes
893,223,235,1,28,26~30,1,6,0,3,1,1,6,1,0,2,0,0,1,0,1,1,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1137,3.5,d,72,1,yes
900,224,236,0,31,31~35,0,1,1,2,0,1,5,0,1,2,0,0,0,0,0,4,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,46,4.1,,109,0,yes
898,224,236,0,31,31~35,0,1,1,2,0,1,5,0,1,2,1,0,0,0,0,2,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1132,4.3,p,109,0,yes
897,224,236,0,31,31~35,0,1,1,2,0,1,5,0,1,2,0,0,0,0,0,1,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,22,3.2,,109,0,yes
899,224,236,0,31,31~35,0,1,1,2,0,1,5,0,1,2,0,0,0,0,0,3,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4792,3.2,,109,0,yes
904,225,237,0,42,41~45,0,1,1,2,0,2,2,0,0,2,0,1,1,1,1,4,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,30,4.2,dr,9,1,no
901,225,237,0,42,41~45,0,1,1,2,0,2,2,0,0,2,1,1,0,1,0,1,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4693,4.2,rp,9,1,no
903,225,237,0,42,41~45,0,1,1,2,0,2,2,0,0,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,36,3.6,,9,1,no
902,225,237,0,42,41~45,0,1,1,2,0,2,2,0,0,2,0,0,0,0,0,2,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4534,3.5,,9,1,no
907,226,238,1,32,31~35,0,1,1,2,0,1,5,0,0,2,0,1,1,1,1,3,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,22,4.2,dr,136,1,yes
908,226,238,1,32,31~35,0,1,1,2,0,1,5,0,0,2,1,1,1,2,1,4,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1265,4.3,rdrp,136,1,yes
905,226,238,1,32,31~35,0,1,1,2,0,1,5,0,0,2,0,1,0,1,0,1,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,37,3.4,r,136,1,yes
906,226,238,1,32,31~35,0,1,1,2,0,1,5,0,0,2,0,1,1,1,1,2,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4530,3.4,dr,136,1,yes
911,227,240,0,31,31~35,1,3,1,3,1,3,5,0,0,2,0,1,1,1,1,3,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,34,4.3,dr,71,0,yes
912,227,240,0,31,31~35,1,3,1,3,1,3,5,0,0,2,1,1,1,1,1,4,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4054,4.1,drp,71,0,yes
910,227,240,0,31,31~35,1,3,1,3,1,3,5,0,0,2,0,0,1,0,1,2,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,41,3.2,d,71,0,yes
909,227,240,0,31,31~35,1,3,1,3,1,3,5,0,0,2,0,1,1,1,1,1,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3882,3.3,dr,71,0,yes
916,228,241,1,29,26~30,0,3,1,3,1,3,3,0,0,2,0,0,1,0,1,4,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,35,4.3,d,24,0,no
913,228,241,1,29,26~30,0,3,1,3,1,3,3,0,0,2,1,1,1,1,1,1,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2229,4.1,drp,24,0,no
914,228,241,1,29,26~30,0,3,1,3,1,3,3,0,0,2,0,0,0,0,0,2,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,46,3.2,,24,0,no
915,228,241,1,29,26~30,0,3,1,3,1,3,3,0,0,2,0,1,1,2,1,3,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3014,3.1,drr,24,0,no
919,229,242,1,31,31~35,0,6,1,2,0,2,5,1,0,2,0,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,27,4.1,,2,0,no
917,229,242,1,31,31~35,0,6,1,2,0,2,5,1,0,2,1,1,1,1,1,1,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1114,4.2,drp,2,0,no
920,229,242,1,31,31~35,0,6,1,2,0,2,5,1,0,2,0,0,0,0,0,4,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,41,3.4,,2,0,no
918,229,242,1,31,31~35,0,6,1,2,0,2,5,1,0,2,0,1,1,1,1,2,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4131,3.6,dr,2,0,no
922,230,243,0,62,61~65,1,1,0,2,0,5,2,1,0,3,0,1,1,1,1,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,21,4.2,dr,13,0,yes
921,230,243,0,62,61~65,1,1,0,2,0,5,2,1,0,3,0,0,0,0,0,1,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1557,4.1,,13,0,yes
924,230,243,0,62,61~65,1,1,0,2,0,5,2,1,0,3,1,1,1,1,1,4,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,29,3.2,rdp,13,0,yes
923,230,243,0,62,61~65,1,1,0,2,0,5,2,1,0,3,0,0,0,0,0,3,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2297,3.3,,13,0,yes
925,231,244,1,28,26~30,0,4,1,3,1,3,5,0,0,2,0,0,1,0,1,1,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,34,4.1,d,94,1,yes
927,231,244,1,28,26~30,0,4,1,3,1,3,5,0,0,2,1,1,1,1,2,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1629,4.1,ddrp,94,1,yes
926,231,244,1,28,26~30,0,4,1,3,1,3,5,0,0,2,0,0,0,0,0,2,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,21,3.2,,94,1,yes
928,231,244,1,28,26~30,0,4,1,3,1,3,5,0,0,2,0,0,0,0,0,4,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1271,3.2,,94,1,yes
932,232,245,1,37,36~40,1,4,1,3,1,4,5,0,0,1,1,1,1,1,2,4,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,44,4.2,drdp,22,0,no
929,232,245,1,37,36~40,1,4,1,3,1,4,5,0,0,1,0,0,0,0,0,1,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1019,4.3,,22,0,no
930,232,245,1,37,36~40,1,4,1,3,1,4,5,0,0,1,0,0,0,0,0,2,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,46,3.4,,22,0,no
931,232,245,1,37,36~40,1,4,1,3,1,4,5,0,0,1,0,1,1,1,1,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4433,3.2,dr,22,0,no
933,233,246,0,31,31~35,0,7,0,3,1,2,7,1,0,2,0,1,1,3,2,1,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,33,4.2,ddrrr,89,0,yes
935,233,246,0,31,31~35,0,7,0,3,1,2,7,1,0,2,1,1,1,2,2,3,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3731,4.4,ddrrpp,89,0,yes
936,233,246,0,31,31~35,0,7,0,3,1,2,7,1,0,2,0,1,1,3,2,4,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,43,3.6,ddrrr,89,0,yes
934,233,246,0,31,31~35,0,7,0,3,1,2,7,1,0,2,0,0,1,0,2,2,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4712,3.4,dd,89,0,yes
938,234,247,0,31,31~35,0,1,0,3,1,3,2,0,0,4,0,0,0,0,0,2,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,43,3.9,,15,0,yes
937,234,247,0,31,31~35,0,1,0,3,1,3,2,0,0,4,0,0,0,0,0,1,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1857,4.2,,15,0,yes
940,234,247,0,31,31~35,0,1,0,3,1,3,2,0,0,4,0,0,0,0,0,4,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,23,3.3,,15,0,yes
939,234,247,0,31,31~35,0,1,0,3,1,3,2,0,0,4,1,1,1,1,1,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3371,3.5,drp,15,0,yes
943,235,248,0,29,26~30,0,4,0,3,1,5,7,1,0,2,0,0,0,0,0,3,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,43,4.1,,137,0,yes
944,235,248,0,29,26~30,0,4,0,3,1,5,7,1,0,2,1,1,0,1,0,4,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3637,4.3,rp,137,0,yes
941,235,248,0,29,26~30,0,4,0,3,1,5,7,1,0,2,0,1,0,1,0,1,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,22,3.3,r,137,0,yes
942,235,248,0,29,26~30,0,4,0,3,1,5,7,1,0,2,0,1,0,1,0,2,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2865,3.5,r,137,0,yes
950,236,250,0,24,21~25,0,1,1,3,1,2,2,0,1,2,0,0,0,0,0,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,39,4.3,,61,0,yes
952,236,250,0,24,21~25,0,1,1,3,1,2,2,0,1,2,1,0,0,0,0,4,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2420,4.1,p,61,0,yes
951,236,250,0,24,21~25,0,1,1,3,1,2,2,0,1,2,0,0,0,0,0,3,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,31,3.5,,61,0,yes
949,236,250,0,24,21~25,0,1,1,3,1,2,2,0,1,2,0,0,0,0,0,1,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1384,3.4,,61,0,yes
954,237,251,1,63,61~65,0,4,1,2,0,3,5,1,0,2,0,1,0,1,0,2,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,30,4.2,r,132,1,yes
955,237,251,1,63,61~65,0,4,1,2,0,3,5,1,0,2,1,1,1,1,2,3,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4526,4.3,drdp,132,1,yes
953,237,251,1,63,61~65,0,4,1,2,0,3,5,1,0,2,0,1,1,1,1,1,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,26,3.2,dr,132,1,yes
956,237,251,1,63,61~65,0,4,1,2,0,3,5,1,0,2,0,0,1,0,1,4,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1031,3.4,d,132,1,yes
957,238,252,0,41,41~45,0,4,1,3,1,1,5,0,1,2,0,0,0,0,0,1,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,42,4.1,,91,0,yes
959,238,252,0,41,41~45,0,4,1,3,1,1,5,0,1,2,1,0,0,0,0,3,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1105,4.1,p,91,0,yes
958,238,252,0,41,41~45,0,4,1,3,1,1,5,0,1,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,36,3.3,,91,0,yes
960,238,252,0,41,41~45,0,4,1,3,1,1,5,0,1,2,0,0,0,0,0,4,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1402,3.6,,91,0,yes
961,239,253,0,20,15~20,0,5,1,2,0,1,3,0,0,2,0,0,0,0,0,1,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,26,4.1,,95,0,yes
963,239,253,0,20,15~20,0,5,1,2,0,1,3,0,0,2,1,1,1,1,1,3,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1825,4.4,rdp,95,0,yes
962,239,253,0,20,15~20,0,5,1,2,0,1,3,0,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,45,3.3,,95,0,yes
964,239,253,0,20,15~20,0,5,1,2,0,1,3,0,0,2,0,1,1,1,1,4,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3699,3.6,rd,95,0,yes
967,240,254,1,28,26~30,1,4,0,3,1,1,6,0,0,3,0,0,0,0,0,3,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,27,4.2,,6,0,no
965,240,254,1,28,26~30,1,4,0,3,1,1,6,0,0,3,0,1,1,1,1,1,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4339,4.2,dr,6,0,no
968,240,254,1,28,26~30,1,4,0,3,1,1,6,0,0,3,1,0,0,0,0,4,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,31,3.3,p,6,0,no
966,240,254,1,28,26~30,1,4,0,3,1,1,6,0,0,3,0,0,1,0,1,2,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1387,3.2,d,6,0,no
972,241,255,0,20,15~20,1,1,1,3,1,3,4,0,0,2,0,0,0,0,0,4,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,48,4.2,,23,0,yes
969,241,255,0,20,15~20,1,1,1,3,1,3,4,0,0,2,1,1,0,1,0,1,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2864,4.2,rp,23,0,yes
970,241,255,0,20,15~20,1,1,1,3,1,3,4,0,0,2,0,0,0,0,0,2,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,44,3.5,,23,0,yes
971,241,255,0,20,15~20,1,1,1,3,1,3,4,0,0,2,0,0,0,0,0,3,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4121,3.4,,23,0,yes
973,242,256,0,24,21~25,0,2,1,3,1,2,5,0,0,2,0,1,1,1,1,1,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,39,4.1,dr,107,0,yes
979,242,256,0,24,21~25,0,2,1,3,1,2,5,0,0,2,1,0,1,0,1,4,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3924,4.1,dp,107,0,yes
975,242,256,0,24,21~25,0,2,1,3,1,2,5,0,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,47,3.2,,107,0,yes
977,242,256,0,24,21~25,0,2,1,3,1,2,5,0,0,2,0,1,1,2,1,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4463,3.4,rdr,107,0,yes
980,243,257,1,32,31~35,0,5,0,4,1,3,5,0,0,2,0,1,0,1,0,4,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,44,4.3,r,124,1,yes
978,243,257,1,32,31~35,0,5,0,4,1,3,5,0,0,2,1,1,0,1,0,3,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2196,4.3,rp,124,1,yes
974,243,257,1,32,31~35,0,5,0,4,1,3,5,0,0,2,0,0,0,0,0,1,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,23,3.5,,124,1,yes
976,243,257,1,32,31~35,0,5,0,4,1,3,5,0,0,2,0,0,0,0,0,2,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4829,3.5,,124,1,yes
982,244,258,0,20,15~20,0,2,1,2,0,2,2,0,0,2,0,0,1,0,1,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,34,4.1,d,49,0,yes
983,244,258,0,20,15~20,0,2,1,2,0,2,2,0,0,2,1,1,0,1,0,3,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3102,4.1,rp,49,0,yes
984,244,258,0,20,15~20,0,2,1,2,0,2,2,0,0,2,0,0,0,0,0,4,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,20,3.5,,49,0,yes
981,244,258,0,20,15~20,0,2,1,2,0,2,2,0,0,2,0,0,1,0,1,1,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1334,3.3,d,49,0,yes
986,245,259,1,41,41~45,1,4,1,2,0,2,5,1,0,2,0,1,1,1,1,2,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,39,4.2,dr,30,0,no
985,245,259,1,41,41~45,1,4,1,2,0,2,5,1,0,2,1,1,1,1,1,1,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4743,4,drp,30,0,no
987,245,259,1,41,41~45,1,4,1,2,0,2,5,1,0,2,0,1,1,1,1,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,32,3.4,dr,30,0,no
988,245,259,1,41,41~45,1,4,1,2,0,2,5,1,0,2,0,0,1,0,1,4,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3937,3.3,d,30,0,no
992,246,260,1,45,41~45,1,5,0,3,1,3,5,1,0,1,1,1,0,2,0,4,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,41,4.2,rrp,124,0,no
991,246,260,1,45,41~45,1,5,0,3,1,3,5,1,0,1,0,1,0,1,0,3,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3360,4.3,r,124,0,no
989,246,260,1,45,41~45,1,5,0,3,1,3,5,1,0,1,0,1,0,1,0,1,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,37,3.4,r,124,0,no
990,246,260,1,45,41~45,1,5,0,3,1,3,5,1,0,1,0,1,0,1,0,2,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3709,3.3,r,124,0,no
995,247,262,0,22,21~25,0,4,1,3,1,1,5,0,0,2,0,0,1,0,1,3,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,47,4.3,d,31,0,yes
993,247,262,0,22,21~25,0,4,1,3,1,1,5,0,0,2,1,1,1,1,1,1,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2529,4.2,drp,31,0,yes
994,247,262,0,22,21~25,0,4,1,3,1,1,5,0,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,27,3.1,,31,0,yes
996,247,262,0,22,21~25,0,4,1,3,1,1,5,0,0,2,0,0,0,0,0,4,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1045,3.6,,31,0,yes
998,248,263,1,22,21~25,0,3,1,3,1,2,4,1,0,2,0,0,1,0,1,2,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,49,4.1,d,140,1,yes
1000,248,263,1,22,21~25,0,3,1,3,1,2,4,1,0,2,1,1,1,1,1,4,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2305,4.1,rdp,140,1,yes
997,248,263,1,22,21~25,0,3,1,3,1,2,4,1,0,2,0,0,0,0,0,1,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,44,3.3,,140,1,yes
999,248,263,1,22,21~25,0,3,1,3,1,2,4,1,0,2,0,0,0,0,0,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2801,3.5,,140,1,yes
1003,249,264,0,19,15~20,0,5,0,4,1,4,5,0,0,2,0,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,42,4,,31,1,no
1001,249,264,0,19,15~20,0,5,0,4,1,4,5,0,0,2,1,0,0,0,0,1,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1523,4.2,p,31,1,no
1002,249,264,0,19,15~20,0,5,0,4,1,4,5,0,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,39,3.4,,31,1,no
1004,249,264,0,19,15~20,0,5,0,4,1,4,5,0,0,2,0,1,0,1,0,4,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2511,3.3,r,31,1,no
1008,250,265,1,23,21~25,0,6,1,3,1,2,6,1,0,2,0,1,1,1,1,4,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,28,4.2,dr,20,0,no
1005,250,265,1,23,21~25,0,6,1,3,1,2,6,1,0,2,1,1,1,2,1,1,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1873,4.4,drrp,20,0,no
1006,250,265,1,23,21~25,0,6,1,3,1,2,6,1,0,2,0,1,1,2,1,2,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,48,3.4,rdr,20,0,no
1007,250,265,1,23,21~25,0,6,1,3,1,2,6,1,0,2,0,1,1,1,1,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4172,3.4,dr,20,0,no
1012,251,266,1,25,21~25,0,1,0,3,1,2,5,0,0,2,0,0,1,0,1,4,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,33,4.1,d,8,1,yes
1009,251,266,1,25,21~25,0,1,0,3,1,2,5,0,0,2,1,0,0,0,0,1,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3593,4.1,p,8,1,yes
1011,251,266,1,25,21~25,0,1,0,3,1,2,5,0,0,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,39,3.5,,8,1,yes
1010,251,266,1,25,21~25,0,1,0,3,1,2,5,0,0,2,0,0,0,0,0,2,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4447,3.2,,8,1,yes
1015,252,267,0,26,26~30,1,3,1,3,1,3,7,0,1,1,1,0,0,0,0,3,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,29,4.3,p,137,0,yes
1016,252,267,0,26,26~30,1,3,1,3,1,3,7,0,1,1,0,0,0,0,0,4,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1298,4.2,,137,0,yes
1013,252,267,0,26,26~30,1,3,1,3,1,3,7,0,1,1,0,0,0,0,0,1,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,28,3.4,,137,0,yes
1014,252,267,0,26,26~30,1,3,1,3,1,3,7,0,1,1,0,0,0,0,0,2,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2601,3.5,,137,0,yes
1017,253,268,1,45,41~45,1,1,1,3,1,3,6,1,0,2,0,0,0,0,0,1,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,32,4,,94,0,no
1019,253,268,1,45,41~45,1,1,1,3,1,3,6,1,0,2,1,1,1,1,1,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1926,4.1,rdp,94,0,no
1018,253,268,1,45,41~45,1,1,1,3,1,3,6,1,0,2,0,0,0,0,0,2,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,49,3.2,,94,0,no
1020,253,268,1,45,41~45,1,1,1,3,1,3,6,1,0,2,0,1,0,1,0,4,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3375,3.3,r,94,0,no
1022,254,269,0,50,46~50,0,1,1,3,1,3,6,0,0,2,0,1,0,1,0,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,43,4.2,r,65,0,yes
1024,254,269,0,50,46~50,0,1,1,3,1,3,6,0,0,2,1,1,0,1,0,4,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3111,4.4,rp,65,0,yes
1023,254,269,0,50,46~50,0,1,1,3,1,3,6,0,0,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,21,3.3,,65,0,yes
1021,254,269,0,50,46~50,0,1,1,3,1,3,6,0,0,2,0,0,1,0,1,1,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2169,3.3,d,65,0,yes
1026,255,270,0,31,31~35,1,1,0,2,0,2,2,1,1,4,0,0,0,0,0,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,42,4.2,,27,0,yes
1025,255,270,0,31,31~35,1,1,0,2,0,2,2,1,1,4,0,0,0,0,0,1,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1339,4.4,,27,0,yes
1027,255,270,0,31,31~35,1,1,0,2,0,2,2,1,1,4,0,0,0,0,0,3,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,21,3.5,,27,0,yes
